0.001,0.16277718760503163
0.001,0.16277718760503163
0.002,0.16277803346781872
0.002,0.16277803346781872
0.003,0.16279534622489827
0.003,0.16279534622489827
0.004,0.16282570243872957
0.004,0.16282570243872957
0.005,0.1628673322134164
0.005,0.1628673322134164
0.006,0.16291915870266233
0.006,0.16291915870266233
0.007,0.16298038903766582
0.007,0.16298038903766582
0.008,0.16305035120339723
0.008,0.16305035120339723
0.009000000000000001,0.16312842900736318
0.009000000000000001,0.16312842900736318
0.01,0.16321403610746055
0.01,0.16321403610746055
0.011,0.16330660559097282
0.011,0.16330660559097282
0.012,0.1634055857439044
0.012,0.1634055857439044
0.013000000000000001,0.1635104382832585
0.013000000000000001,0.1635104382832585
0.014,0.16362063756811085
0.014,0.16362063756811085
0.015,0.1637356701986209
0.015,0.1637356701986209
0.016,0.16385503476784388
0.016,0.16385503476784388
0.017,0.16397824167286784
0.017,0.16397824167286784
0.018000000000000002,0.16410481294821688
0.018000000000000002,0.16410481294821688
0.019,0.16423428210692742
0.019,0.16423428210692742
0.02,0.16436619398365201
0.02,0.16436619398365201
0.021,0.16450010457770148
0.021,0.16450010457770148
0.022,0.16463558089535235
0.022,0.16463558089535235
0.023,0.16477220079130037
0.023,0.16477220079130037
0.024,0.16490955280935768
0.024,0.16490955280935768
0.025,0.1650472360225687
0.025,0.1650472360225687
0.026000000000000002,0.16518485987294634
0.026000000000000002,0.16518485987294634
0.027,0.16532204401102688
0.027,0.16532204401102688
0.028,0.16545841813544138
0.028,0.16545841813544138
0.029,0.16559362183269027
0.029,0.16559362183269027
0.03,0.16572730441728883
0.03,0.16572730441728883
0.031,0.16585912477245518
0.031,0.16585912477245518
0.032,0.16598875119148432
0.032,0.16598875119148432
0.033,0.16611586121995317
0.033,0.16611586121995317
0.034,0.16624014149888394
0.034,0.16624014149888394
0.035,0.16636128760898672
0.035,0.16636128760898672
0.036000000000000004,0.16647900391608958
0.036000000000000004,0.16647900391608958
0.037,0.16659300341785704
0.037,0.16659300341785704
0.038,0.16670300759188744
0.038,0.16670300759188744
0.039,0.16680874624527164
0.039,0.16680874624527164
0.04,0.16690995736568873
0.04,0.16690995736568873
0.041,0.16700638697410197
0.041,0.16700638697410197
0.042,0.1670977889791173
0.042,0.1670977889791173
0.043000000000000003,0.16718392503305457
0.043000000000000003,0.16718392503305457
0.044,0.16726456438977655
0.044,0.16726456438977655
0.045,0.16733948376431412
0.045,0.16733948376431412
0.046,0.167408467194322
0.046,0.167408467194322
0.047,0.16747130590338838
0.047,0.16747130590338838
0.048,0.16752779816622315
0.048,0.16752779816622315
0.049,0.1675777491757374
0.049,0.1675777491757374
0.05,0.16762097091202766
0.05,0.16762097091202766
0.051000000000000004,0.16765728201326796
0.051000000000000004,0.16765728201326796
0.052000000000000005,0.16768650764851428
0.052000000000000005,0.16768650764851428
0.053,0.16770847939241496
0.053,0.16770847939241496
0.054,0.16772303510182274
0.054,0.16772303510182274
0.055,0.1677300187942955
0.055,0.1677300187942955
0.056,0.16772928052847147
0.056,0.16772928052847147
0.057,0.16772067628629891
0.057,0.16772067628629891
0.058,0.16770406785710057
0.058,0.16770406785710057
0.059000000000000004,0.16767932272344444
0.059000000000000004,0.16767932272344444
0.06,0.1676463139487941
0.06,0.1676463139487941
0.061,0.1676049200669052
0.061,0.1676049200669052
0.062,0.16755502497293512
0.062,0.16755502497293512
0.063,0.16749651781622538
0.063,0.16749651781622538
0.064,0.16742929007528795
0.064,0.16742929007528795
0.065,0.16735322773512223
0.065,0.16735322773512223
0.066,0.16726822060629876
0.066,0.16726822060629876
0.067,0.16717416223239576
0.067,0.16717416223239576
0.068,0.16707094980577109
0.068,0.16707094980577109
0.069,0.16695848406889546
0.069,0.16695848406889546
0.07,0.16683666921065782
0.07,0.16683666921065782
0.07100000000000001,0.16670541276151424
0.07100000000000001,0.16670541276151424
0.07200000000000001,0.16656462548908346
0.07200000000000001,0.16656462548908346
0.073,0.166414221294867
0.073,0.166414221294867
0.074,0.16625411711239615
0.074,0.16625411711239615
0.075,0.16608423280694565
0.075,0.16608423280694565
0.076,0.1659044910768913
0.076,0.1659044910768913
0.077,0.16571481735675547
0.077,0.16571481735675547
0.078,0.16551513972197252
0.078,0.16551513972197252
0.079,0.16530538879539702
0.079,0.16530538879539702
0.08,0.16508549765557534
0.08,0.16508549765557534
0.081,0.1648554017467978
0.081,0.1648554017467978
0.082,0.1646150387909467
0.082,0.1646150387909467
0.083,0.16436434870115324
0.083,0.16436434870115324
0.084,0.16410327349727832
0.084,0.16410327349727832
